@relation 'AT: pml-training-weka.filters.unsupervised.attribute.Remove-R2-7,12-13,15-36,50-59,69-83,87-101,103-112,125-139,141-150-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R54-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.317accel_belt_y-0.317accel_belt_z+0.308roll_belt+0.304total_accel_belt-0.269accel_arm_y... numeric
@attribute '0.294accel_belt_x-0.292pitch_belt+0.29 magnet_belt_x-0.266yaw_dumbbell+0.253yaw_belt...' numeric
@attribute '0.37 magnet_arm_y+0.307magnet_arm_z+0.275accel_arm_z-0.266magnet_arm_x+0.23 pitch_arm...' numeric
@attribute 0.453gyros_forearm_z+0.452gyros_dumbbell_z-0.451gyros_dumbbell_x+0.409gyros_forearm_y+0.352gyros_dumbbell_y... numeric
@attribute '-0.334accel_forearm_z+0.329magnet_forearm_z-0.277magnet_arm_z+0.27 magnet_belt_y+0.267accel_arm_x...' numeric
@attribute '0.401accel_forearm_y+0.284yaw_forearm+0.224magnet_forearm_y+0.22 magnet_dumbbell_z+0.217accel_arm_x...' numeric
@attribute 0.518gyros_arm_x-0.492gyros_arm_y+0.351magnet_forearm_y+0.224gyros_arm_z+0.188accel_forearm_y... numeric
@attribute 0.376magnet_forearm_x+0.333total_accel_arm-0.294roll_dumbbell+0.281accel_forearm_x-0.269pitch_dumbbell... numeric
@attribute '0.352pitch_dumbbell+0.35 magnet_forearm_x+0.345roll_dumbbell-0.306gyros_arm_y+0.3  gyros_arm_x...' numeric
@attribute -0.337magnet_forearm_y+0.306gyros_arm_x-0.297gyros_arm_y-0.278pitch_dumbbell-0.25total_accel_arm... numeric
@attribute '-0.425total_accel_arm+0.38 magnet_forearm_x+0.324accel_forearm_x-0.276pitch_arm-0.255total_accel_forearm...' numeric
@attribute '0.45 magnet_belt_z+0.374magnet_belt_y+0.309roll_arm-0.25roll_dumbbell-0.247accel_dumbbell_y...' numeric
@attribute -0.944kurtosis_yaw_belt-0.144yaw_arm+0.133total_accel_forearm-0.102roll_forearm-0.101pitch_forearm... numeric
@attribute classe {A,B,C,D,E}

@data
1.78378,4.058328,-1.188508,-1.68576,0.682408,2.767854,-2.024731,1.035883,-0.884473,-1.409896,0.863922,-0.370958,0.345236,E
1.916402,4.139382,-1.215141,-1.650208,0.923775,2.823755,-1.900312,1.2366,-0.731975,-1.512073,0.644199,-0.12264,0.286193,E
1.947113,3.933936,-1.42581,-1.533828,1.110715,3.073187,-1.616655,1.593654,-0.729344,-1.698553,0.256048,-0.003298,0.234451,E
1.887692,3.820467,-1.442895,-1.42502,1.464008,3.275787,-1.537121,1.827184,-0.793191,-1.829402,-0.266498,0.238183,0.172121,E
1.895958,3.721149,-1.463435,-1.402629,1.557584,3.459926,-1.507573,1.842109,-0.83717,-1.963306,-0.53949,0.330093,0.168708,E
1.74561,3.913008,-1.583792,-1.431685,1.802971,3.375735,-1.134332,1.96692,-1.03323,-2.33758,-0.931343,0.703891,0.074768,E
1.783105,4.313639,-1.775885,-1.553076,1.903527,2.953209,-0.679095,2.327382,-1.121127,-2.265115,-1.096406,0.872309,-0.117622,E
1.896209,4.601766,-2.028558,-1.605189,1.949503,2.779175,-0.21428,2.786864,-0.900582,-2.251498,-1.460496,0.765754,-0.261734,E
1.968968,4.591008,-2.099168,-1.602771,1.988058,2.611957,0.031854,2.810127,-0.679459,-2.191595,-1.558661,0.738301,-0.310401,E
1.982532,4.561497,-2.192362,-1.560546,1.956143,2.347752,0.289954,2.818488,-0.56261,-2.027136,-1.646356,0.679798,-0.36657,E
2.020134,4.308637,-2.153483,-1.528651,1.926403,2.537406,0.556794,2.907925,-0.401396,-1.459849,-2.019689,0.657923,-0.344514,E
1.698221,4.033558,-2.071958,-1.694017,1.876547,2.622037,0.792731,2.799585,-0.262756,-0.68322,-2.236131,0.651733,-0.242393,E
1.632027,4.048604,-2.194365,-1.723754,1.885502,2.30101,1.14285,2.620836,-0.339328,-0.453717,-2.205494,0.755596,-0.218037,E
1.648268,4.329921,-2.457291,-1.819187,1.698109,2.082811,1.335045,2.507586,-0.296929,-0.264725,-2.011354,0.678304,-0.254073,E
2.258366,5.56884,-3.1604,-2.071845,1.002009,1.337851,1.811024,2.208346,-0.341838,0.078897,-1.040409,0.411851,-0.375955,E
2.103101,5.860541,-3.614903,-2.249389,0.578023,1.083646,1.926847,1.989014,-0.367779,0.407004,-0.646005,0.307724,-0.36848,E
2.121104,5.906326,-3.739643,-2.34398,0.375355,0.877571,1.951794,1.79018,-0.357451,0.591506,-0.488718,0.286984,-0.34186,E
2.111612,5.912596,-3.755699,-2.319608,0.174671,0.721992,1.871241,1.521003,-0.466565,1.095431,-0.406042,-0.453917,-6.890249,E
1.822719,5.574664,-3.805712,-2.12041,0.007057,0.695607,1.860784,1.322527,-0.193422,1.338815,-0.190119,-0.274841,-0.146918,E
1.745697,5.237209,-3.523274,-2.168689,-0.300475,0.93723,1.652537,0.979416,0.104001,1.941733,-0.231772,-0.368564,0.015732,E
1.791715,5.341631,-3.455767,-2.07077,-0.702767,0.968584,1.384755,0.844926,0.512018,2.282206,-0.181082,-0.643579,0.076306,E
1.976349,5.511877,-3.316131,-2.00721,-0.877441,0.828855,1.291009,0.81031,0.536084,2.702595,0.099736,-0.590932,0.118266,E
2.007736,5.695889,-3.259903,-1.968873,-1.282133,0.608875,1.399163,0.716021,0.455392,2.984856,0.410718,-0.675117,0.154662,E
1.707962,5.777197,-3.234204,-1.762415,-1.717853,0.436386,1.046263,0.38904,0.440692,3.1949,0.653361,-0.746728,0.233158,E
1.700506,5.780461,-3.1146,-1.686775,-2.02941,0.450479,0.779528,0.275092,0.453124,3.407398,0.982134,-0.873614,0.270093,E
1.751449,5.784991,-2.955261,-1.64826,-2.219261,0.516367,0.541597,0.177808,0.455473,3.524504,0.998715,-0.874721,0.317657,E
1.545191,5.646215,-2.812905,-1.509319,-2.355888,0.547819,0.24677,0.169067,0.510205,3.40742,0.680964,-0.800082,0.351746,E
1.145205,5.401551,-2.424316,-1.209013,-2.851729,0.535371,-0.528474,-0.267844,0.271463,3.508969,0.751783,-0.883839,0.500341,E
1.016902,5.318754,-2.410897,-1.124051,-2.981141,0.436138,-0.706545,-0.242821,0.382765,3.206946,0.566662,-0.936062,0.479807,E
0.866372,5.33193,-1.642225,-0.403042,-3.24218,0.065757,-1.087396,0.188493,0.382563,3.101361,-0.308634,-0.692444,0.515162,E
0.840906,5.131638,-1.502254,-0.255572,-3.320492,0.154409,-1.264203,0.261592,0.43342,3.163454,-0.375078,-0.919201,0.545512,E
0.528659,5.155275,-1.406854,0.356971,-3.621272,0.234286,-1.246647,0.262529,0.854563,2.643915,-0.733959,-0.713308,0.413283,E
0.86382,5.129559,-1.358953,0.507691,-3.732539,0.163865,-1.139461,0.271392,1.036636,2.413897,-0.704389,-0.816529,0.346151,E
1.93244,6.319481,-1.583372,0.767962,-4.072298,-0.767381,-0.711612,0.83712,0.755881,1.752804,-0.187683,-1.100223,0.081669,E
0.141425,5.711374,-2.244279,0.80294,-4.07186,-1.539485,-0.076451,0.435617,0.545351,1.218345,-0.058583,-1.39802,0.050927,E
0.633015,4.410937,-0.95087,1.523369,-3.310855,-0.218878,-0.749208,0.676372,1.405797,1.258955,-1.65845,-2.31242,0.254115,E
0.298352,4.355177,-0.812176,1.722587,-3.169556,0.241176,-1.04587,0.425115,1.448074,1.19814,-1.965135,-2.406461,0.291744,E
0.162471,4.523817,-0.791441,1.791738,-3.188777,0.419994,-1.196232,0.492491,1.40254,1.206946,-2.068727,-2.560714,0.284952,E
0.525642,4.355633,-0.779704,1.952949,-2.866901,0.507732,-1.185376,-0.082175,1.89306,0.216002,-2.05116,-2.826869,0.170953,E
0.664074,4.42079,-0.664931,2.068725,-2.848204,0.701568,-1.205274,-0.066978,1.84231,0.154649,-2.036499,-2.978986,0.147474,E
0.822,4.410145,-0.58348,2.12042,-2.807553,0.827319,-1.203432,-0.009972,1.922784,0.030744,-1.949452,-3.046302,0.090347,E
0.986404,4.448521,-0.511558,2.111692,-2.751191,0.934995,-1.148619,-0.090827,1.946925,-0.240611,-1.941991,-2.997813,0.045722,E
1.472751,5.763558,-2.477582,-2.165118,-0.770447,3.126918,-2.721791,0.56771,-0.030786,-1.317833,1.734338,-0.329815,-0.008728,E
1.821641,5.637782,-2.807616,-2.134064,-0.621512,3.011723,-2.258094,0.804675,0.29564,-1.687412,1.513213,-0.053675,-0.136013,E
1.863364,5.537776,-3.102862,-2.026858,-0.384899,3.388793,-1.835022,1.628154,0.505213,-1.841562,0.689441,0.082078,-0.209493,E
1.839391,5.444045,-3.050312,-2.092945,-0.079087,3.383193,-1.644611,2.038918,0.283053,-1.862402,0.180217,0.268478,-0.266267,E
1.247106,5.21574,-2.832632,-2.006713,0.349606,3.944102,-1.61612,2.307515,-0.053595,-1.831314,-0.495995,0.507502,-0.173193,E
1.069355,5.00314,-2.954968,-1.993864,0.392737,3.959774,-1.449869,2.504197,-0.030728,-2.049218,-0.748734,0.589746,-0.236728,E
0.938407,4.983651,-3.067573,-1.892365,0.459479,4.173693,-1.320838,2.386581,0.157839,-2.315256,-0.895175,0.618148,-0.291696,E
0.88346,5.113034,-3.074914,-1.880379,0.378938,4.218854,-1.133835,2.585738,0.110359,-2.259114,-1.050276,0.54885,-0.319317,E
0.978569,5.205123,-3.110126,-1.832403,0.470999,4.061978,-0.873672,2.773823,0.098018,-2.245319,-1.180032,0.637236,-0.36365,E
1.060793,5.385215,-3.207241,-1.708721,0.45979,4.162278,-0.374224,2.709357,0.13344,-2.35582,-1.447286,0.635419,-0.355915,E
1.045033,5.679996,-3.111974,-1.770319,0.606427,4.096054,-0.060696,2.751139,-0.019297,-2.211594,-1.448814,0.799043,-0.3446,E
1.067775,5.856074,-3.148083,-1.851241,0.468484,3.994728,0.114772,2.903853,-0.166387,-1.813355,-1.715181,0.156499,-6.99644,E
-1.232546,-2.461598,0.639118,0.552324,-0.042537,-1.175462,1.035357,-1.809485,-2.362868,1.250035,0.942653,0.648431,-7.075983,E
-1.242275,-2.565206,0.394344,0.737173,-0.083778,-0.421976,0.217295,-2.449423,-2.069503,-0.394956,1.539886,0.339262,-0.265779,E
-1.235405,-2.577763,0.440561,0.763819,-0.030913,-0.329036,0.136641,-2.234899,-2.25113,-0.46933,1.831,0.591801,-0.255905,E
-1.313287,-2.295498,0.370882,0.689754,-0.154368,0.02484,-0.099142,-2.215451,-2.314686,-0.633033,2.067201,0.506517,-0.185988,E
-1.186371,-2.181557,0.266315,0.654907,-0.104157,0.232688,-0.368216,-2.273444,-2.720489,-0.878558,2.014859,0.688292,-0.039967,E
-1.182253,-2.326569,0.266842,0.650028,-0.154582,0.281019,-0.465864,-1.710145,-3.432598,-0.610006,2.104846,0.938643,-0.009881,E
-1.165299,-2.459364,0.228346,0.62314,0.030205,0.526659,-0.722187,-1.734072,-3.561339,-0.791579,2.159855,0.91005,0.088074,E
-1.268408,-2.699523,0.08438,0.563104,0.190895,0.652176,-0.991819,-1.971166,-3.498426,-0.957762,2.243121,0.688444,0.192011,E
-1.270427,-2.929737,-0.264538,0.513395,0.275877,0.734751,-1.055169,-1.897582,-3.448147,-0.942599,2.333614,0.249036,0.255788,E
-1.103536,-2.796355,-0.533914,0.501985,0.659653,0.753952,-0.722965,-1.511948,-3.269098,-0.749433,2.408809,0.084616,0.323748,E
-0.941374,-2.051996,-2.009238,0.301582,1.472543,1.435527,-0.077142,-0.859534,-1.431164,-1.122432,1.871555,-0.900712,0.362013,E
-0.833291,-2.157531,-2.078067,0.267937,1.552991,1.461206,-0.090798,-0.714699,-1.418881,-1.186682,1.843091,-0.840166,0.346382,E
-1.577745,-2.2462,-2.625854,0.385354,1.923626,1.811018,-0.669875,-0.566053,-1.173471,-1.633045,1.606373,-1.302454,0.402005,E
-1.878555,-2.216331,-2.828411,0.428743,1.996745,1.769714,-0.74919,-0.53489,-1.206101,-1.623435,1.606729,-1.434663,0.392915,E
-2.031547,-2.282257,-3.048331,0.489963,2.146993,1.923464,-0.750935,-0.450167,-1.253805,-1.783983,1.488857,-1.487107,0.437955,E
-2.051136,-2.069895,-3.19822,0.498046,2.229773,1.897791,-0.678558,-0.293981,-1.209197,-1.898058,1.377675,-1.595569,0.441216,E
-1.715519,-1.908089,-3.447104,0.626181,2.492695,1.836169,-0.285561,0.185403,-0.637144,-1.958952,0.874935,-2.007529,0.36865,E
-1.022432,-1.727427,-3.731247,0.618577,2.467751,1.910636,0.575947,0.42406,0.459805,-2.154344,0.466723,-1.863464,0.214678,E
-0.658581,-1.778703,-3.68126,0.579636,2.47438,2.190454,0.742026,0.572055,1.04976,-2.219383,0.15447,-1.90246,0.160212,E
-0.703521,-1.813597,-3.6197,0.586244,2.594497,2.19981,0.778507,0.485172,1.239916,-2.253353,0.057006,-1.799491,0.137567,E
-0.89097,-2.142934,-3.456468,0.425911,2.510557,2.401791,0.749566,0.125024,1.396107,-2.05608,0.200303,-1.74711,0.167893,E
-0.804364,-2.19325,-3.288099,0.363643,2.620268,2.486165,0.662396,0.01042,1.506022,-1.976,0.192748,-1.706819,0.179893,E
-0.695104,-2.210324,-3.147229,0.348997,2.606918,2.590489,0.563521,-0.15688,1.673685,-1.892463,0.256975,-1.786881,0.2055,E
-0.728611,-2.190982,-3.104473,0.326678,2.714107,2.587383,0.56859,-0.393928,1.887291,-1.779047,0.310312,-1.75423,0.190142,E
-0.792986,-2.16525,-3.105809,0.341591,2.676202,2.617437,0.627695,-0.614328,2.088106,-1.724133,0.322361,-1.818088,0.184595,E
-0.766161,-2.011271,-3.06439,0.344609,2.607519,2.711392,0.684544,-0.785899,2.211084,-1.635765,0.435869,-1.914637,0.227364,E
-0.653159,-1.954526,-2.931744,0.321436,2.520686,2.618955,0.742485,-1.098328,2.266911,-1.470023,0.751866,-1.901124,0.23531,E
-0.587155,-1.91299,-2.852286,0.39874,2.619976,2.375156,0.871822,-1.362729,2.399431,-1.382812,0.907266,-1.651982,0.207577,E
-0.473135,-1.835385,-2.801845,0.38248,2.424604,2.399389,0.936475,-1.525788,2.464832,-1.355182,1.095322,-1.642742,0.211477,E
-0.338099,-2.181067,-2.118557,-0.172537,1.829688,2.213238,1.034548,-2.572926,2.793414,-1.176839,1.732701,-0.835678,0.103981,E
-0.221844,-1.922949,-1.544971,-0.511067,1.760846,2.014585,1.046754,-2.972277,3.071884,-0.973296,1.842931,-0.76931,0.053071,E
-0.290387,-1.819338,-1.196511,-0.697827,1.571944,2.119184,0.99891,-3.09616,3.193523,-0.894272,1.658719,-0.800482,0.072023,E
-0.876925,-1.696064,-0.827983,-0.781371,1.552099,1.887016,0.90093,-3.593482,3.245605,-0.746712,1.78253,-0.573324,0.060142,E
-1.207205,-1.808655,-0.364134,-0.917989,1.333915,1.564788,1.125741,-3.638087,3.132978,-0.76451,1.668044,-0.105771,-0.013067,E
-1.253737,-1.777097,-0.066582,-0.918654,1.30937,1.328452,1.10922,-3.755376,3.016832,-0.609696,1.756683,0.054638,-0.045692,E
-1.378601,-1.710437,0.026145,-0.946088,1.235696,1.260938,1.116786,-3.593059,2.986229,-0.679047,1.636143,0.163776,-0.092538,E
-1.575079,-1.847126,0.311663,-0.922235,1.176404,1.229717,0.995409,-3.651166,2.906165,-0.598726,1.557538,0.2571,-0.089908,E
-1.83023,-1.998806,0.755008,-1.004145,0.967193,1.216468,0.83243,-3.715724,2.773477,-0.568294,1.467665,0.575547,-0.117372,E
-2.013166,-1.948645,0.953301,-1.010265,0.828967,1.107199,0.688583,-3.630748,2.39442,-0.649056,1.504631,0.761316,-0.12146,E
-2.144937,-1.931062,1.10145,-0.996231,0.841035,1.037694,0.670274,-3.588683,2.305326,-0.575003,1.441275,0.773598,-0.115297,E
-2.398181,-1.710998,1.358046,-0.934095,0.729932,0.74522,0.474684,-3.434964,2.010971,-0.710075,1.32495,0.983135,-0.203372,E
-2.370318,-1.801638,1.429915,-0.931048,0.624825,0.740552,0.477302,-3.334246,1.839251,-0.75161,1.309828,1.041741,-0.171775,E
-2.52739,-1.653607,1.524103,-0.920099,0.7041,0.500294,0.300307,-3.430145,1.617887,-0.90766,1.329519,1.205689,-0.209353,E
-2.534543,-1.771381,1.377288,-0.757101,0.625483,0.222682,-0.181254,-3.231055,0.883239,-1.202529,1.538677,1.192512,-0.208553,E
-2.788647,-1.180191,0.978775,-1.060376,0.709224,-0.114475,-0.307598,-3.054273,-0.107166,-1.518128,1.848216,1.420059,-0.183166,E
-2.578595,-1.304405,0.902159,-1.059982,0.695814,-0.297629,-0.254743,-2.774279,-0.529665,-1.463891,1.913891,1.464628,-0.17341,E
-2.552118,-1.354274,0.80921,-1.031504,0.767544,-0.44141,-0.277624,-2.832082,-0.689448,-1.577879,2.0226,1.485805,-0.182216,E
-2.147354,-1.763016,0.555376,-1.181456,0.767724,-0.53769,-0.40844,-3.159743,-0.687542,-2.026955,2.401485,1.529586,-0.224243,E
-2.294563,-1.587167,0.531312,-1.165366,1.025064,-0.606693,-0.424311,-2.775637,-1.182185,-1.694213,2.304588,1.3726,-0.163041,E
-2.532888,-1.298092,0.558746,-1.036464,1.441038,-0.67816,-0.526273,-2.553616,-1.574464,-1.279871,2.187934,1.324415,-0.104424,E
-2.3079,-1.43484,0.361764,-1.018688,1.349812,-0.663455,-0.489628,-2.62261,-1.641176,-1.47084,2.366994,1.405622,-0.115539,E
-2.13408,-1.578785,0.157677,-1.095123,1.385364,-0.441254,-0.637714,-2.81628,-1.522827,-1.642586,2.383754,1.155688,-0.088149,E
-2.105287,-1.564061,-0.108139,-0.973998,1.670122,-0.303769,-0.683971,-2.807481,-1.664475,-1.587565,2.337937,1.069637,-0.047303,E
-1.882015,-1.691775,-0.574323,-1.023587,1.760753,-0.10859,-0.621447,-2.916471,-1.896274,-1.827768,2.428074,1.103694,0.003488,E
-1.745865,-1.719217,-0.820271,-1.100007,1.904986,-0.013336,-0.50873,-2.901347,-1.997972,-1.945655,2.374915,1.340036,0.000407,E
-1.652745,-1.775688,-0.906317,-1.078228,1.957849,-0.071137,-0.277966,-2.680321,-2.292948,-1.830769,2.359244,1.422099,0.00853,E
-1.649251,-1.691377,-1.32697,-1.073937,2.263612,-0.026411,0.044047,-2.289557,-2.721882,-1.592736,1.967051,1.422834,0.045577,E
-1.430514,-2.030061,-1.404915,-1.276392,2.184219,-0.066931,0.619795,-1.472555,-3.839938,-0.952055,1.698935,2.241358,-0.016767,E
-1.597614,-2.053288,-1.460318,-1.318864,2.319497,-0.023687,0.593873,-1.270178,-4.063347,-0.741822,1.582955,2.104812,0.000928,E
-1.603639,-2.578572,-2.096129,-1.633248,2.560658,0.174919,0.377709,-0.667273,-4.016326,-0.754449,1.370162,1.890152,-0.155532,E
-1.580465,-2.544345,-2.221124,-1.794252,2.528326,0.268887,0.243473,-0.548201,-4.052805,-0.706888,1.213733,1.983455,-0.191454,E
-1.872318,-2.2699,-2.299318,-1.993822,2.649584,0.408323,0.151429,-0.394779,-4.112538,-0.461059,1.04836,1.813262,-0.148633,E
-0.216241,-2.365507,-4.310665,-1.989265,1.661247,-1.564516,0.325966,0.709696,-1.911769,-0.305325,0.111702,1.601457,0.058934,E
-0.109365,-2.390274,-4.390182,-1.840482,1.635075,-1.585629,0.583182,0.880322,-1.575684,-0.152685,-0.050593,1.445577,0.061544,E
-0.147771,-2.427072,-4.502533,-1.708891,1.643627,-1.561179,0.744096,0.897738,-1.114125,-0.058131,-0.241498,1.373943,0.092555,E
-0.166943,-2.55952,-4.581097,-1.576416,1.563597,-1.573997,0.874878,1.117954,-0.814968,0.221451,-0.257212,1.172876,0.11252,E
-0.340393,-2.73241,-4.556919,-1.48446,1.504434,-1.63115,0.945649,1.493932,-0.692742,0.686162,-0.101587,0.91358,0.133847,E
-0.304528,-2.906817,-4.199561,-1.368053,0.957902,-1.444581,0.657379,1.916581,-0.581226,1.622614,0.372477,1.009203,0.343796,E
-0.349814,-2.817693,-4.157944,-1.385471,0.915924,-1.235017,0.476578,1.764114,-0.155179,1.654104,0.372621,0.626471,0.457274,E
-0.375533,-2.67547,-4.085935,-1.331405,0.92841,-1.163283,0.378431,1.565663,0.170436,1.659195,0.394548,0.550706,0.516418,E
-0.20335,-2.804608,-4.095946,-1.287009,0.682804,-1.046668,0.375245,1.425957,0.503141,1.618622,0.533225,0.369148,0.585834,E
-0.098662,-2.78836,-4.112156,-1.222038,0.584856,-1.011884,0.380602,0.977954,0.974542,1.482234,0.647404,0.387295,0.61571,E
0.00967,-2.763068,-4.155939,-1.198135,0.33885,-0.936539,0.265963,0.787655,1.430976,1.377627,0.790021,0.204237,0.639533,E
-0.414489,-2.443583,-3.920787,-0.936794,0.280362,-0.767094,0.023233,0.573566,1.739117,1.702016,0.796398,-0.436404,0.825203,E
-0.56312,-2.389367,-3.747212,-0.646321,0.043184,-0.831803,-0.041964,0.228689,1.958001,1.882032,1.02008,-0.386103,0.934457,E
-0.774601,-2.427356,-3.751871,-0.425921,-0.114179,-0.813011,-0.008933,0.233278,2.197903,1.813789,1.031451,-0.607401,0.97535,E
-0.799468,-2.470527,-3.594905,-0.230432,-0.217326,-0.796238,-0.055016,0.157639,2.148618,1.992361,1.130248,-0.783952,1.081637,E
-0.953057,-2.266957,-3.480088,-0.051382,-0.282421,-0.930399,-0.076282,0.066905,2.304211,2.005779,1.112006,-0.775693,1.113647,E
-1.26811,-2.026439,-3.438002,0.246039,-0.584988,-0.887643,-0.214658,-0.051488,2.233049,2.10569,1.195652,-0.832401,1.168844,E
-1.115641,-1.82422,-3.43431,0.399339,-0.842931,-0.870469,-0.224539,-0.007103,2.35312,2.045327,1.325105,-1.01201,1.130294,E
-1.104642,-1.874904,-3.163996,0.554684,-1.089545,-0.888653,-0.282745,-0.081632,2.261276,2.197097,1.368414,-1.127972,1.169499,E
-0.980841,-1.756601,-3.034711,0.66218,-1.212079,-0.790381,-0.393518,-0.071188,2.396065,2.150876,1.385919,-1.25449,1.096902,E
-0.93601,-1.657379,-2.858258,0.744966,-1.159266,-0.795674,-0.474585,-0.067033,2.548767,2.04951,1.343337,-1.393568,1.002463,E
-0.683105,-1.99418,-2.166312,0.85959,-1.447242,-0.881578,-0.735404,-0.394023,3.039167,1.979621,0.917276,-1.527704,0.914469,E
-0.725757,-2.021486,-2.00358,0.857191,-1.387901,-0.89251,-0.893988,-0.501783,3.258878,1.906719,0.718912,-1.420502,0.870793,E
-0.737354,-2.060482,-1.789752,0.931469,-1.480167,-0.820794,-1.096042,-0.620708,3.32225,1.916946,0.620246,-1.469195,0.878739,E
-0.888961,-2.186445,-1.601041,0.945168,-1.679739,-0.712175,-1.508584,-0.896039,3.513609,1.666543,0.378721,-1.280224,0.814924,E
-1.172874,-2.257304,-1.471961,0.984406,-1.645674,-0.689008,-1.772792,-1.159225,3.592907,1.619784,0.272959,-1.244484,0.796586,E
-1.141358,-2.335399,-1.300347,1.036914,-1.535479,-0.716758,-1.894823,-1.291091,3.622313,1.518719,0.187749,-1.138922,0.757394,E
-1.091766,-2.327585,-1.126398,1.191672,-1.413546,-0.795863,-2.111206,-1.470314,3.642985,1.373235,0.040352,-1.200996,0.695059,E
-0.995507,-2.109006,-1.134147,1.324119,-1.367485,-0.966072,-2.268524,-1.738935,3.700843,1.165325,-0.062976,-1.094907,0.536676,E
-1.110369,-2.381411,-1.429621,1.5096,-1.384704,-1.257549,-2.703981,-2.362346,3.187649,0.539846,-0.042534,-0.898832,0.339854,E
-0.906201,-2.716383,-1.48945,1.394726,-1.369292,-1.390937,-2.865822,-2.580469,2.991364,0.111287,0.075508,-0.722267,0.191317,E
-0.784195,-2.602179,-1.564759,1.046106,-1.247087,-1.230545,-2.928309,-3.05411,2.790879,-0.226281,0.131376,-0.586256,0.051012,E
-0.855595,-2.636523,-1.517785,0.493374,-0.918243,-1.165164,-2.953069,-3.470331,2.456671,-0.549994,0.219287,-0.671726,-0.129387,E
-0.789093,-2.281952,-1.400638,0.038573,-0.221743,-0.912405,-3.121213,-3.985774,2.062524,-0.932195,0.261716,-0.373868,-0.176133,E
-1.621708,-2.67413,-0.728654,-0.180329,1.159811,0.713774,-2.094184,-4.560121,0.617637,-1.395599,0.922133,-0.523467,-0.475374,E
-1.533674,-2.635448,-0.998314,-0.350494,1.760936,0.636907,-1.57284,-3.898905,-0.090455,-1.456113,1.353195,-0.405569,-0.404602,E
-1.584509,-2.711281,-1.083116,-0.386887,1.836242,0.615358,-1.420886,-3.645421,-0.211525,-1.57004,1.471574,-0.302786,-0.389765,E
-1.610941,-2.571534,-1.209126,-0.391031,2.14581,0.734433,-1.333206,-3.520851,-0.240857,-1.669465,1.459555,-0.087249,-0.36232,E
-1.670455,-2.360598,-1.141357,-0.486608,2.269677,1.153475,-1.327102,-3.311279,-0.093628,-1.814809,1.556415,-0.077058,-0.286998,E
-1.648082,-2.004931,-1.081288,-0.56456,2.633171,1.535833,-1.014941,-2.995899,-0.345044,-1.910512,1.392953,0.573908,-0.12145,E
-1.653583,-2.056799,-1.022254,-0.629439,2.69594,1.768879,-0.97589,-2.76449,-0.259366,-1.914645,1.437863,0.78071,-0.073419,E
-1.650743,-1.974966,-1.057626,-0.737729,2.684633,1.995203,-0.975643,-2.635405,-0.127862,-1.975145,1.500385,0.958282,-0.043263,E
-1.800735,-1.716171,-1.093309,-0.912275,3.017303,2.284816,-0.995748,-2.365561,-0.10055,-1.932647,1.367322,1.296561,0.05164,E
-1.786551,-1.638436,-1.249828,-0.977563,3.090998,2.210724,-0.922697,-2.093816,-0.141519,-2.005772,1.461657,1.770542,0.060938,E
-1.88951,-1.613023,-1.529627,-1.06731,2.945318,2.359219,-0.900586,-2.100549,-0.196595,-2.148734,1.41895,1.906052,0.091304,E
-1.865768,-1.701524,-1.906032,-1.296659,2.895024,2.01145,-0.597947,-2.043003,-0.524377,-2.464525,1.419166,2.044738,0.11616,E
-2.070457,-1.721344,-2.003219,-1.327016,3.057696,1.883565,-0.51089,-1.917578,-0.742265,-2.531748,1.274401,2.028854,0.147235,E
-2.126844,-1.941862,-2.17122,-1.45803,3.044026,1.685853,-0.558708,-1.684268,-0.772271,-2.688081,1.277965,1.886191,0.092403,E
-2.121646,-1.835046,-2.641936,-1.643384,3.271784,1.188321,-0.205201,-1.036305,-0.478556,-2.968037,1.215887,1.845617,-0.080491,E
-1.863678,-1.601041,-2.681324,-1.784946,3.387681,0.998212,0.306128,-0.731589,-0.295006,-2.954518,1.05166,1.996719,-0.130943,E
-1.620809,-1.357921,-2.682215,-1.85823,3.371764,0.942762,0.817526,-0.416684,-0.268284,-2.484543,0.723862,1.489676,-6.742091,E
-1.445309,-1.040414,-2.673876,-1.888774,3.516365,0.986265,1.34632,-0.396139,0.080295,-2.501222,0.67045,2.125702,-0.13711,E
-1.310912,-0.984344,-2.623936,-1.905874,3.515566,1.046618,1.78843,-0.526343,0.251161,-2.361421,0.57894,2.347501,-0.116181,E
-1.316128,-0.960458,-2.622107,-1.91896,3.406073,1.130338,2.032897,-0.635702,0.19176,-2.175305,0.559078,2.237352,-0.078907,E
-1.500795,-1.050187,-2.555879,-1.935058,3.43113,1.19153,2.037267,-0.928598,0.173416,-2.047198,0.588666,2.29133,-0.05916,E
-1.529544,-1.924177,-2.407827,-2.004752,3.188993,1.380037,2.206366,-1.111654,-0.344062,-1.969511,0.806952,2.622207,-0.013021,E
-1.359129,-2.129333,-2.57123,-2.202329,2.83355,1.457406,2.322964,-1.453681,-0.229133,-2.156733,1.113521,2.797029,-0.096803,E
